sentID.BTEC,split,lang,sent
6990,corpus-6-train,TUN,نحب نتفرج على ماتش فوتبول محترف. منين نجم نشري تسكرة؟
6991,corpus-6-test-corpus-26-train,TUN,رد بالك، السقوفات واطين.
6993,corpus-6-train,TUN,نطلب منك السماح؟ ما تبعتكش. تنجم تتكلم بالشوية أكثر باش نجم نفهم؟
6994,corpus-6-train,TUN,خمسا تساكر بعشرين، عشرا بعشرا، والباقي تساكر بدولار واحد، يعيشك.
6996,corpus-6-train,TUN,كيفاش نجم نمشي لنافورة كولومبوس؟
6998,corpus-6-dev,TUN,يعيشك أعطيني حاجة تداوي الشفايف. تشققو من لهواء البارد.
6999,corpus-6-test-corpus-26-train,TUN,ما نشوفش في ليكران بالقدا من هوني. نجم نبدل البلاصة للحظة؟
7002,corpus-6-dev,TUN,فما اختصاصات محلية؟
7004,corpus-6-train,TUN,من غير ما تخاف. الكلب هذا ما يعضكش.
7006,corpus-6-train,TUN,إيه، والدلافن مزيانين برشا.
7010,corpus-6-train,TUN,شنيا فريكونس الانطلاق؟
7012,corpus-6-train,TUN,لويت معصمي.
7014,corpus-6-train,TUN,وين هوما جيليات النجدة؟
7018,corpus-6-train,TUN,امشي طول في الطريق هذا اربع شوارع، بعد دور عل ليسار عند الاشارة.
7019,corpus-6-train,TUN,تنجم تبعثهم لليابان؟
7020,corpus-6-train,TUN,خليت صطوش أوراقي في المقازان متاعك.
7021,corpus-6-train,TUN,لقيتهم على ذوقك؟
7022,corpus-6-train,TUN,فما رحلة لسيدني؟
7024,corpus-6-train,TUN,نجم نواصل سفرتي بداية من غدوة؟
7025,corpus-6-train,TUN,ياخي هاذي بلاصة استلام الدبش لرحلة الخطوط البريطانية ميا وتلاثا وعشرين؟
7026,corpus-6-train,TUN,باش نخلص فاتورتي مع السبعا متاع الصباح غدوة في الصباح.
7028,corpus-6-train,TUN,يلزمنا نعاودو نتقابلو عن قريب.
7030,corpus-6-test-corpus-26-train,TUN,زرت البحيرات العظمى لأول مرة.
7031,corpus-6-train,TUN,إيه، باش ناخو وسكي- صودا مع المقبلات.
7032,corpus-6-train,TUN,يعيشك كلم نومرو الاستعجالي.
7034,corpus-6-train,TUN,بالطبيعة. أسمحولي خلي نحطو في المال؟ وين ماشي؟
7035,corpus-6-train,TUN,شنيا هوما اختصاصات الرستورون هذا؟
7036,corpus-6-train,TUN,سامحني. سكرت على روحي.
7037,corpus-6-train,TUN,عندك حاجة في ستيل عصري أكثر؟
7038,corpus-6-train,TUN,منين نجم ناخو أقراص؟
7040,corpus-6-train,TUN,تنجم تبدل شاك بالدولار لمريكي للفرنك الفرنسي؟
7041,corpus-6-train,TUN,خلينا نتقابلو غدوة.
7042,corpus-6-train,TUN,علاش ما نعملوش هذا الكل مع بعضنا؟
7046,corpus-6-train,TUN,نجم نغطس وقتلي يكون البحر هايج؟
7048,corpus-6-test-corpus-26-train,TUN,فما مشكلة في الموزع الآلي.
7049,corpus-6-train,TUN,يعيشك أدخل للديوانة من غادي. نهارك زين.
7050,corpus-6-train,TUN,وريني الموديلات الجدد، يعيشك.
7051,corpus-6-train,TUN,عندك ترموميتر طبي؟
7053,corpus-6-train,TUN,الصباط صغير برشا.
7054,corpus-6-train,TUN,نهار تسعا في الشهر إلي فات.
7055,corpus-6-train,TUN,باهي، تلاثا تساكر بعشرين، تلاثا بعشرا وإثنين بخمسا.
7056,corpus-6-train,TUN,نحب نذوق الماكلة اليابانية. ياخي تنجم طيبهالي.
7057,corpus-6-test-corpus-26-train,TUN,يلزمني نشوف طبيب.
7062,corpus-6-train,TUN,ياخي نجم نبدل للبلاصة هاذي؟
7063,corpus-6-train,TUN,إيه، تفرهدنا برشا.
7064,corpus-6-train,TUN,وفي الصبحية؟
7065,corpus-6-dev,TUN,أنا نلوج على دبشي.
7066,corpus-6-train,TUN,بدلت رايا. نحب نقعد تلاثا ليالي في عوض زوز.
7067,corpus-6-train,TUN,أوه، يعيشك. بيتي، تنجم تجي، يعيشك؟
7068,corpus-6-train,TUN,قداش من حزب سياسي ثم؟
7069,corpus-6-train,TUN,وقف.
7070,corpus-6-test-corpus-26-train,TUN,قداش قعدت في المملكة المتحدة؟
7071,corpus-6-train,TUN,فما جوابات ليا؟
7073,corpus-6-train,TUN,ملحق تلاثا ميا وسبعا وستين، يعيشك.
7079,corpus-6-train,TUN,نجم نواصل سفرتي؟
7080,corpus-6-train,TUN,يعيشك رد بالك أكثر في المستقبل.
7081,corpus-6-test-corpus-26-train,TUN,محب للفنون الجديدة كيفك إنت باش يقدر من غير شك اللوحات من ستيل الهيبي وجو موزيكة الشارع.
7082,corpus-6-train,TUN,صباح الخير، نحب نتصل لطوكيو.
7084,corpus-6-train,TUN,إيه، أما تنجم تحط دبشك الخفيف في درج الدبش إلي فوق منك؟
7085,corpus-6-train,TUN,هذا التاي لخضر.
7086,corpus-6-train,TUN,عندك تسكرة؟
7087,corpus-6-dev,TUN,نحب ليموناضة، يعيشك.
7088,corpus-6-train,TUN,تقبل الفلوس اليابانية؟
7090,corpus-6-train,TUN,صاحبي قص الطريق في الضو لخضر.
7091,corpus-6-train,TUN,عندك واحد بلو مارين؟
7092,corpus-6-train,TUN,تنجم تعاونني على هزان دبشي؟
7093,corpus-6-train,TUN,آه، يعيشك، مادومازال ستاسي. في الحقيقة، آن عملت برقوق البودينغ هذا وحدها.
7094,corpus-6-train,TUN,قداش من ليلة باش تقعد؟
7095,corpus-6-train,TUN,نحبو قهوة بعد العشاء، يعيشك.
7096,corpus-6-dev,TUN,يتعلمو بحماس آخر صيحات الموضة من التلفزة ومن المجلات.
7098,corpus-6-test-corpus-26-train,TUN,قداش الوقت؟
7099,corpus-6-test-corpus-26-dev,TUN,باش ناخو واحد هوت دوج وواحدة كوكا.
7100,corpus-6-train,TUN,كلم فيسع طبيب، يعيشك.
7101,corpus-6-train,TUN,نحب كتاب متاع صغار.
7104,corpus-6-test-corpus-26-dev,TUN,هذا مشغل المكالمات الخارجي.
7105,corpus-6-train,TUN,وين موجود شباك الرحلات الغير مباشرة متاع الخطوط البريطانية؟
7106,corpus-6-train,TUN,شنيا خذاو إلي في الطاولة بجنبنا؟
7110,corpus-6-train,TUN,نحب بيت لزوز.
7112,corpus-6-train,TUN,تنجم تقلي وين نجم نلقى خضرة مصبرة؟
7114,corpus-6-train,TUN,عندك تعريفات في الجمعة.
7115,corpus-6-dev,TUN,واحد ملخارج إقترح عليا ياخولي تصويرة، أعطيتو مصورتي ياخي هرب بيها.
7120,corpus-6-train,TUN,أوه. وصلنا أخيرا للبيج أبل. يلزمنا توا ناخذو المترو باش نوصلو للقرية. ما يلزمش نشري خريطة المترو؟
7123,corpus-6-test-corpus-26-train,TUN,تشوف في بنية بيضا، صحيح؟ هو مقابل البنية هاذي.
7124,corpus-6-train,TUN,كيفاش نجم نمشي لسنتر ايه بي سي؟
7125,corpus-6-train,TUN,عندك دوم بيرينيون؟
7126,corpus-6-train,TUN,أناهو الاتجاه باش نمشي لوتيل غرايس؟
7128,corpus-6-train,TUN,يعيشك أشرب زوز حرابش بعد كل وجبة.
7129,corpus-6-train,TUN,تنجم تتكلم بالشوية؟
7130,corpus-6-test-corpus-26-test,TUN,من وقتاش؟
7131,corpus-6-train,TUN,تنجم تحل صاكك؟
7132,corpus-6-train,TUN,سرفيس البيت، يعيشك. نومرو البيت هو ألف وخمسطاش.
7133,corpus-6-train,TUN,"كوكتال ""الإثارة على الشط"" للآنسات إلي غادي."
7135,corpus-6-train,TUN,نحب بلاصة الداخل على خط القاعدة لولا، يعيشك.
7137,corpus-6-test-corpus-26-test,TUN,ما عندي شي نصرح بيه.
7140,corpus-6-train,TUN,قداش؟
7142,corpus-6-train,TUN,شوية قهوة أخرى، يعيشك.
7143,corpus-6-dev,TUN,عندنا الوقت باش نزورو المعرض من داخل؟
7147,corpus-6-train,TUN,وين موجود قسم السلعة الفاخرة؟
7151,corpus-6-train,TUN,بلايص القعاد الكل تباعو دجا، أما تنجم تاخو بلاصة واقفة.
7154,corpus-6-train,TUN,يعيشك إكتب تصريح بسرقة.
7155,corpus-6-train,TUN,ياخي يلزمني نحاول نصبغ ظوافري بروحي حسب رايك؟
7156,corpus-6-train,TUN,باهي برشا. شوف.
7157,corpus-6-train,TUN,يعيشك قلي على بلاصة إقامتك.
7160,corpus-6-train,TUN,شفت، هذا كبير لا؟ تنجم تهز البقية معاك.
7162,corpus-6-train,TUN,عندك جريدة؟
7163,corpus-6-train,TUN,نحب على خريطة خطوط الكار.
7164,corpus-6-train,TUN,نعشق لفلام إلي تبكي.
7166,corpus-6-train,TUN,عندك حاجة ما أوسع؟
7167,corpus-6-train,TUN,فماش توابلية في لحواز؟
7168,corpus-6-train,TUN,يعيشك أبعث هذا بالطيارة.
7169,corpus-6-train,TUN,مدير لوتيل هذا، سي هيلتون، أعطاني إسمو.
7171,corpus-6-dev,TUN,تنجم تعملو بتلاثين جنيه؟
7175,corpus-6-train,TUN,قلي في أنا ساعة يلزمني نرجع هوني.
7178,corpus-6-train,TUN,من الستا متاع الصباح حتى للعشرا متاع الصباح.
7182,corpus-6-train,TUN,زوز همبرغر.
7184,corpus-6-train,TUN,يعيشك وريني واحد ما أرخص.
7185,corpus-6-train,TUN,لون ما أغمق، يعيشك.
7186,corpus-6-train,TUN,منين تتكلم؟
7187,corpus-6-train,TUN,كنت مسؤول عل الموظفين لمدة طويلة ونحب هكا بصفة خاصة الحديث مع العباد.
7189,corpus-6-dev,TUN,يلزمنا نستناو مدة طويلة برشا؟ يعيشك على كل حال.
7190,corpus-6-train,TUN,التران باش يخرج في الوقت؟
7193,corpus-6-train,TUN,تنجم تعمر المطبوعة هاذي؟
7194,corpus-6-train,TUN,نحب نغطس في بلاصة غارقة شوية وصافية بالقدا.
7195,corpus-6-train,TUN,أوه، خسارة. يمكن مرة أخرى مالا.
7197,corpus-6-train,TUN,عندك مطويات باليابانية؟ نحب على وحدة، يعيشك.
7198,corpus-6-test-corpus-26-dev,TUN,شنيا؟ يلزم نخلص تاكس كي يبدى عندنا أكثر ممن تلاثا دبابز ألكول؟
7204,corpus-6-train,TUN,ما عطاونيش الديسار.
7205,corpus-6-train,TUN,نجم ناخو واحد آخر؟
7206,corpus-6-test-corpus-26-dev,TUN,صاحبي مريض برشا. تنجم تكلم طبيب، يعيشك؟
7207,corpus-6-dev,TUN,حاجة عظيمة إذا يعرفوا برشا عل اليابان.
7208,corpus-6-train,TUN,قريب تلاثا ميات جنيه، يعيشك.
7209,corpus-6-train,TUN,فما رحلات مع خرجة لديسكوتاك؟
7211,corpus-6-train,TUN,نحب همبرغر، فريت وليموناضة.
7212,corpus-6-train,TUN,لصقهم.
7213,corpus-6-train,TUN,هي مزيانة برشا.
7215,corpus-6-train,TUN,يعيشك. أعمل سفرة رايعة.
7217,corpus-6-train,TUN,شنيا سوم الجولة؟
7220,corpus-6-train,TUN,قداش يكلف هذا كيف نخلي الكرهبة؟
7221,corpus-6-train,TUN,كسرت ساقي.
7222,corpus-6-train,TUN,نحب شكال.
7223,corpus-6-train,TUN,توا، باش نحلك المسام بفضل الماكينة بالبخار.
7224,corpus-6-train,TUN,سامحني. نجم ندخل؟ ريت صاكي.
7225,corpus-6-train,TUN,نجم ناخو تسكرة للبالي هوني؟
7227,corpus-6-test-corpus-26-test,TUN,أنا ما نفهمش بالقدا في الشراب. شنيا إلي يمشي خير مع البلا هذا؟
7228,corpus-6-train,TUN,ما نجموش نبيعو حتى شي من غير أوردوننس.
7229,corpus-6-train,TUN,طلبت فرش للبيبي متاعك؟
7233,corpus-6-test-corpus-26-dev,TUN,تنجم تكلمني بكري الصباح، يعيشك؟
7235,corpus-6-dev,TUN,نلوج على هدية تذكارية لواحد من أصحابي.
7236,corpus-6-train,TUN,مازال جاري، موسيو.
7241,corpus-6-train,TUN,نحب بازل.
7242,corpus-6-train,TUN,فلوس ولا بالكارت؟
7243,corpus-6-dev,TUN,نحب ناخو كار متاع سياحة.
7244,corpus-6-dev,TUN,نحب نكري زوز بساكل، يعيشك.
7245,corpus-6-train,TUN,قداش هذا باش يكلف كيف نبعث الباكو هذا بالطيارة؟
7248,corpus-6-test-corpus-26-dev,TUN,فما كيوسك على بعد زوز شوارع من هوني.
7249,corpus-6-train,TUN,وين نجم نلقى رف القصص البوليسية؟
7250,corpus-6-train,TUN,نحب نكون قاعد بجنب صاحبي.
7251,corpus-6-dev,TUN,يعيشك أعطيني هذاك. كيفاش تسمي هذا؟
7253,corpus-6-test-corpus-26-train,TUN,اليابانيين ما ياخذوش عطل طويلة.
7254,corpus-6-train,TUN,لوين يهز الطريق هذا؟
7258,corpus-6-train,TUN,وقتاش مرضت؟
7259,corpus-6-train,TUN,ما نجمش نتحمل السوم هذا.
7262,corpus-6-train,TUN,كمل في الطويل على مسافة تقريب تلاثا ميات ميترو على طول النهج هذا.
7264,corpus-6-test-corpus-26-train,TUN,عندي شعور بإني ملاحق. هذا قليل برشا إنو تشوف ياياني؟
7269,corpus-6-test-corpus-26-test,TUN,أكيد لا. علاش تقول هذا؟
7270,corpus-6-test-corpus-26-train,TUN,في أنا إتجاه موجود مدخل البوسطة المركزية؟
7272,corpus-6-train,TUN,لا، عملت كل شي وحدي. هي واحدة من هواياتي. نعشق البستنة.
7273,corpus-6-train,TUN,مالا، باش نخلص بالدولار وباليان.
7274,corpus-6-test-corpus-26-train,TUN,وين موجودة محطة الكيران غرايهوند في المدينة هاذي؟
7275,corpus-6-train,TUN,نحب مسهل.
7276,corpus-6-train,TUN,التليفريك هذا يوصلك للوتيل.
7278,corpus-6-train,TUN,يعيشك أبعث هذا مضمون الوصول. قداش الكل؟
7280,corpus-6-train,TUN,أطلب تسعا لخط الخارج بعد ثمانيا واحد لليابان، تلاثا لطوكيو، وفي لخر نومرو التاليفون.
7281,corpus-6-test-corpus-26-train,TUN,أما الرستورونات اليابانيين ماهمش غالين في كيوتو؟
7283,corpus-6-train,TUN,سامحني. باش نهز دبشي في الحال.
7284,corpus-6-train,TUN,نجم نرجعها لمدينة أخرى؟
7286,corpus-6-train,TUN,على بعد قداش من اللوتيل نحنا هوني؟
7287,corpus-6-train,TUN,باش نقعد تلاثا ليالي.
7288,corpus-6-train,TUN,ليدين الفوق. أسكت وأعطيني فلوسك.
7289,corpus-6-test-corpus-26-train,TUN,نظن هو قوي شويا عليا.
7291,corpus-6-test-corpus-26-test,TUN,عندنا بيت بزوز فروشات مع دوش بخمسا وثمانين دولار.
7294,corpus-6-train,TUN,نسربيو كسكروتات ومشروبات من الحداش متاع الليل حتى ستا متاع الصباح.
